variant,query_id,avg_relevance,ndcg@10,recall@10,recall@50,recall@100,precision@10,n_results,n_scored,n_missing,n_relevant
bm25_rerank,279,0.55,1.0,0.02702702702702703,0.13513513513513514,0.22702702702702704,1.0,100,10,1,370
bm25_rerank,280,0.5,0.800693766409882,0.0660377358490566,0.0660377358490566,0.0660377358490566,1.0,100,7,93,106
bm25_rerank,281,0.55,1.0,0.19607843137254902,0.8823529411764706,0.8823529411764706,1.0,100,10,0,51
bm25_rerank,282,0.55,1.0,0.07751937984496124,0.3875968992248062,0.3953488372093023,1.0,100,10,8,129
bm25_rerank,283,0.55,1.0,0.09433962264150944,0.2358490566037736,0.2358490566037736,1.0,100,10,5,106
bm25_rerank,284,0.5,1.0,0.0364963503649635,0.1386861313868613,0.14233576642335766,1.0,100,10,14,274
bm25_rerank,285,0.65,0.6856206860848623,0.0782608695652174,0.40869565217391307,0.6869565217391305,0.9,100,10,3,115
bm25_rerank,286,0.5,1.0,0.05847953216374269,0.27485380116959063,0.27485380116959063,1.0,100,10,1,171
bm25_rerank,287,1.0,1.0,0.09523809523809523,0.47619047619047616,0.7142857142857143,1.0,100,10,0,105
bm25_rerank,288,0.5,1.0,0.0970873786407767,0.46601941747572817,0.6116504854368932,1.0,100,10,0,103
bm25_rerank,289,1.0,1.0,0.04310344827586207,0.21551724137931033,0.36637931034482757,1.0,100,10,0,232
bm25_rerank,290,0.5,1.0,0.05952380952380952,0.2976190476190476,0.3630952380952381,1.0,100,10,2,168
bm25_rerank,291,0.5,0.41421356237309515,0.04739336492890995,0.10900473933649289,0.10900473933649289,1.0,100,10,39,211
bm25_rerank,292,0.4,0.3129818935242455,0.04794520547945205,0.2534246575342466,0.2534246575342466,0.7,100,10,18,146
bm25_rerank,293,0.6,0.5385328892668725,0.13513513513513514,0.5405405405405406,0.5405405405405406,1.0,100,10,3,74
bm25_rerank,294,0.5,1.0,0.10204081632653061,0.4897959183673469,0.7653061224489796,1.0,100,10,0,98
bm25_rerank,295,0.5555555555555556,0.5583952055202362,0.06716417910447761,0.06716417910447761,0.06716417910447761,1.0,100,9,91,134
bm25_rerank,296,0.5,0.894099730870475,0.052941176470588235,0.28823529411764703,0.5176470588235295,0.9,100,10,2,170
bm25_rerank,297,0.4,0.47485837741013776,0.0707070707070707,0.18181818181818182,0.18181818181818182,0.7,100,10,9,99
bm25_rerank,298,0.55,0.47056136038925983,0.10204081632653061,0.5102040816326531,0.8469387755102041,1.0,100,10,0,98
bm25_rerank,300,0.55,0.8697424959742303,0.008992805755395683,0.044964028776978415,0.08992805755395683,1.0,100,10,0,1112
bm25_rerank,301,0.45,0.5711832722587944,0.06164383561643835,0.3356164383561644,0.3835616438356164,0.9,100,10,8,146
bm25_rerank,302,0.95,0.9444742617074797,0.04739336492890995,0.23696682464454977,0.41232227488151657,1.0,100,10,0,211
bm25_rerank,303,0.9,1.0,0.15151515151515152,0.5909090909090909,0.5909090909090909,1.0,100,10,0,66
bm25_rerank,304,0.05,0.07839826897867533,0.02857142857142857,0.08571428571428572,0.08571428571428572,0.1,100,10,53,35
bm25_rerank,305,0.85,0.885964209742212,0.030716723549488054,0.16723549488054607,0.3003412969283277,0.9,100,10,0,293
bm25_rerank,306,0.6,1.0,0.1111111111111111,0.5555555555555556,0.7222222222222222,1.0,100,10,0,90
bm25_rerank,307,0.8,0.9384287081394034,0.057803468208092484,0.28901734104046245,0.5606936416184971,1.0,100,10,0,173
bm25_rerank,308,0.6,0.938560249080357,0.02053388090349076,0.09856262833675565,0.15195071868583163,1.0,100,10,0,487
bm25_rerank,309,0.45,0.8899541168509598,0.34615384615384615,0.5769230769230769,0.5769230769230769,0.9,100,10,1,26
bm25_rerank,310,0.7,1.0,0.02288329519450801,0.10983981693363844,0.13501144164759726,1.0,100,10,0,437
bm25_rerank,311,0.6,0.8388268039310424,0.018484288354898338,0.09057301293900184,0.12754158964879853,1.0,100,10,0,541
bm25_rerank,312,0.8,0.8402735208514871,0.08403361344537816,0.42016806722689076,0.773109243697479,1.0,100,10,4,119
bm25_rerank,313,0.55,0.9219156834830701,0.1095890410958904,0.5753424657534246,0.821917808219178,0.8,100,10,0,73
bm25_rerank,314,0.5,0.41421356237309515,0.07092198581560284,0.3546099290780142,0.5815602836879432,1.0,100,10,1,141
bm25_rerank,315,0.7,0.9577311137939182,0.16129032258064516,0.5483870967741935,0.5483870967741935,1.0,100,10,0,62
bm25_rerank,316,0.55,1.0,0.030211480362537766,0.1510574018126888,0.3021148036253776,1.0,100,10,0,331
bm25_rerank,317,0.6,1.0,0.029585798816568046,0.14792899408284024,0.2485207100591716,1.0,100,10,2,338
bm25_rerank,318,0.5,0.7626271450757109,0.07142857142857142,0.35714285714285715,0.6642857142857143,1.0,100,10,2,140
bm25_rerank,319,0.55,1.0,0.05917159763313609,0.27218934911242604,0.40828402366863903,1.0,100,10,0,169
bm25_rerank,320,0.55,1.0,0.1282051282051282,0.6410256410256411,0.7948717948717948,1.0,100,10,0,78
bm25_rerank,321,0.55,1.0,0.03367003367003367,0.16835016835016836,0.32323232323232326,1.0,100,10,0,297
bm25_rerank,322,0.5,1.0,0.04149377593360996,0.2074688796680498,0.4107883817427386,1.0,100,10,0,241
bm25_rerank,323,0.55,1.0,0.08,0.4,0.688,1.0,100,10,0,125
bm25_rerank,324,0.55,1.0,0.09523809523809523,0.4666666666666667,0.780952380952381,1.0,100,10,0,105
bm25_rerank,325,0.8,0.7333092733227616,0.10465116279069768,0.19767441860465115,0.19767441860465115,0.9,100,10,2,86
bm25_rerank,326,0.55,1.0,0.0353356890459364,0.17667844522968199,0.303886925795053,1.0,100,10,0,283
bm25_rerank,327,0.7,0.7764033509555689,0.11235955056179775,0.5617977528089888,0.6404494382022472,1.0,100,10,0,89
bm25_rerank,328,0.55,1.0,0.015455950540958269,0.07727975270479134,0.08809891808346214,1.0,100,10,0,647
bm25_rerank,329,0.6,1.0,0.12195121951219512,0.573170731707317,0.573170731707317,1.0,100,10,1,82
bm25_rerank,330,0.2,0.5709097274904744,0.02631578947368421,0.043859649122807015,0.043859649122807015,0.3,100,10,0,114
bm25_rerank,331,0.6,0.6244840704207163,0.018867924528301886,0.07358490566037736,0.07358490566037736,1.0,100,10,8,530
bm25_rerank,332,0.55,1.0,0.0071174377224199285,0.03558718861209965,0.06690391459074733,1.0,100,10,0,1405
bm25_rerank,333,0.95,0.9355366141346171,0.12048192771084337,0.6024096385542169,0.7710843373493976,1.0,100,10,0,83
bm25_rerank,334,0.65,0.8969489326138154,0.14,0.42,0.76,0.7,100,10,2,50
bm25_rerank,335,1.0,1.0,0.23809523809523808,1.0,1.0,1.0,55,10,0,42
bm25_rerank,336,0.45,0.8511435695768375,0.023323615160349854,0.12536443148688048,0.1836734693877551,0.8,100,10,8,343
bm25_rerank,337,1.0,1.0,0.08264462809917356,0.39669421487603307,0.6694214876033058,1.0,100,10,0,121
bm25_rerank,338,0.55,1.0,0.05714285714285714,0.2857142857142857,0.5428571428571428,1.0,100,10,0,175
bm25_rerank,339,0.7,0.8336884729481786,0.07692307692307693,0.08653846153846154,0.09615384615384616,0.8,100,10,1,104
bm25_rerank,340,0.65,0.9605264657860791,0.024691358024691357,0.12345679012345678,0.22469135802469137,1.0,100,10,0,405
bm25_rerank,341,1.0,1.0,0.05025125628140704,0.25125628140703515,0.4472361809045226,1.0,100,10,0,199
bm25_rerank,342,0.6,1.0,0.020964360587002098,0.10482180293501048,0.16561844863731656,1.0,100,10,1,477
bm25_rerank,343,0.5,1.0,0.08695652173913043,0.11304347826086956,0.11304347826086956,1.0,100,10,30,115
bm25_rerank,344,0.45,0.9266360779006398,0.07894736842105263,0.15789473684210525,0.15789473684210525,0.9,100,10,21,114
bm25_rerank,345,0.35,0.7631925784528222,0.009247027741083224,0.01453104359313078,0.01453104359313078,0.7,100,10,0,757
bm25_rerank,346,0.95,0.9593281318415723,0.11363636363636363,0.5113636363636364,0.5113636363636364,1.0,100,10,0,88
bm25_rerank,347,0.5,1.0,0.017513134851138354,0.08756567425569177,0.08756567425569177,1.0,100,10,5,571
bm25_rerank,348,,,0.0,0.0,0.0,,100,0,100,2
bm25_rerank,349,0.6,0.7861584344083571,0.10526315789473684,0.47368421052631576,0.47368421052631576,1.0,100,10,5,95
bm25_rerank,351,0.5,1.0,0.014184397163120567,0.07092198581560284,0.13049645390070921,1.0,100,10,0,705
bm25_rerank,352,1.0,1.0,0.3448275862068966,1.0,1.0,1.0,29,10,0,29
bm25_rerank,353,0.55,1.0,0.4,0.88,0.88,1.0,32,10,1,25
bm25_rerank,354,0.5,1.0,0.007288629737609329,0.03644314868804665,0.06924198250728864,1.0,100,10,0,1372
bm25_rerank,355,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,30,10,0,30
bm25_rerank,356,0.5,1.0,0.010615711252653927,0.050955414012738856,0.09341825902335456,1.0,100,10,1,942
bm25_rerank,357,0.8,0.7010429828455615,0.1694915254237288,0.847457627118644,0.9491525423728814,1.0,100,10,0,59
bm25_rerank,358,0.7,0.9750981723730942,0.08849557522123894,0.39823008849557523,0.39823008849557523,1.0,100,10,3,113
bm25_rerank,359,0.8,0.9092114862644756,0.06206896551724138,0.3103448275862069,0.3448275862068966,0.9,100,10,0,145
bm25_rerank,360,0.5,1.0,0.08,0.136,0.136,1.0,100,10,29,125
bm25_rerank,361,1.0,1.0,0.4,1.0,1.0,1.0,25,10,0,25
bm25_rerank,362,0.5,1.0,0.044642857142857144,0.15178571428571427,0.15178571428571427,1.0,100,10,6,224
bm25_rerank,363,0.5,0.7626271450757109,0.007246376811594203,0.036231884057971016,0.06956521739130435,1.0,100,10,0,1380
bm25_rerank,364,0.5,1.0,0.2222222222222222,1.0,1.0,1.0,48,10,0,45
bm25_rerank,365,0.7,0.7991287250669034,0.34782608695652173,1.0,1.0,0.8,100,10,0,23
bm25_rerank,366,,,,,,,20,0,20,0
bm25_rerank,367,0.8,0.8402735208514871,0.05102040816326531,0.10204081632653061,0.10204081632653061,1.0,100,10,31,196
bm25_rerank,368,1.0,1.0,0.08333333333333333,0.4166666666666667,0.6083333333333333,1.0,100,10,0,120
bm25_rerank,369,0.5,0.6632892366558503,0.027777777777777776,0.1388888888888889,0.2638888888888889,1.0,100,10,0,360
bm25_rerank,370,,,0.0,0.0,0.0,,100,0,100,3
bm25_rerank,371,0.35,0.33512952345621533,0.061855670103092786,0.08247422680412371,0.08247422680412371,0.6,100,10,6,97
bm25_rerank,372,0.45,0.8291672781406002,0.16666666666666666,0.9791666666666666,1.0,0.8,52,10,1,48
bm25_rerank,373,0.5,1.0,0.0031867431485022306,0.015933715742511154,0.029636711281070746,1.0,100,10,1,3138
bm25_rerank,374,0.45,0.8899541168509598,0.06382978723404255,0.3475177304964539,0.48226950354609927,0.9,100,10,1,141
bm25_rerank,375,0.5,1.0,0.04830917874396135,0.24154589371980675,0.2608695652173913,1.0,100,10,1,207
bm25_rerank,376,0.65,0.9870270983783832,0.00700770847932726,0.03433777154870357,0.049754730203223546,1.0,100,10,0,1427
bm25_rerank,377,0.5,1.0,0.07462686567164178,0.373134328358209,0.6865671641791045,1.0,100,10,1,134
bm25_rerank,378,0.5,1.0,0.017825311942959002,0.08912655971479501,0.17825311942959002,1.0,100,10,0,561
bm25_rerank,379,0.5,1.0,0.14084507042253522,0.6056338028169014,0.6056338028169014,1.0,100,10,10,71
bm25_rerank,380,0.8,0.9855370099902672,0.2222222222222222,0.8888888888888888,0.9111111111111111,1.0,100,10,0,45
bm25_rerank,381,0.5,1.0,0.125,0.625,0.75,1.0,100,10,0,80
bm25_rerank,382,0.55,0.6110165333608732,0.18181818181818182,0.9090909090909091,0.9818181818181818,1.0,100,10,0,55
bm25_rerank,383,,,0.0,0.0,0.0,,0,0,0,3
bm25_rerank,384,1.0,1.0,0.16393442622950818,0.45901639344262296,0.45901639344262296,1.0,100,10,0,61
bm25_rerank,385,0.45,0.7799082337019199,0.3333333333333333,0.9629629629629629,0.9629629629629629,0.9,100,10,0,27
bm25_rerank,386,0.2,0.48882922182497546,0.02030456852791878,0.050761421319796954,0.050761421319796954,0.4,100,10,27,197
bm25_rerank,387,0.5,1.0,0.10869565217391304,0.5434782608695652,0.5434782608695652,1.0,100,10,1,92
bm25_rerank,388,0.45,0.9266360779006398,0.15,0.5166666666666667,0.5166666666666667,0.9,100,10,13,60
bm25_rerank,389,0.9,0.8155474899767141,0.030959752321981424,0.15479876160990713,0.23219814241486067,1.0,100,10,2,323
bm25_rerank,390,0.5,1.0,0.16393442622950818,0.4262295081967213,0.4262295081967213,1.0,100,10,12,61
bm25_rerank,391,0.75,0.814133617325397,0.043668122270742356,0.2183406113537118,0.2445414847161572,1.0,100,10,4,229
bm25_rerank,392,0.5,1.0,0.028985507246376812,0.14492753623188406,0.2898550724637681,1.0,100,10,0,345
bm25_rerank,393,0.5,1.0,0.13333333333333333,0.56,0.7866666666666666,1.0,100,10,0,75
bm25_rerank,394,0.45,0.933745776545611,0.08737864077669903,0.13592233009708737,0.13592233009708737,0.9,100,10,59,103
bm25_rerank,395,0.5,1.0,0.625,0.8125,0.8125,1.0,100,10,61,16
bm25_rerank,396,0.55,1.0,0.07575757575757576,0.26515151515151514,0.26515151515151514,1.0,100,10,1,132
bm25_rerank,397,0.5,1.0,0.020366598778004074,0.10183299389002037,0.1975560081466395,1.0,100,10,0,491
bm25_rerank,398,1.0,1.0,0.12048192771084337,0.3132530120481928,0.3132530120481928,1.0,100,10,2,83
bm25_rerank,399,0.5,1.0,0.14705882352941177,0.7352941176470589,0.7794117647058824,1.0,100,10,0,68
bm25_rerank,400,0.5,1.0,0.4166666666666667,0.5,0.5,1.0,100,10,56,24
bm25_rerank,401,0.75,0.7725949150214488,0.18518518518518517,0.7407407407407407,0.7407407407407407,1.0,100,10,6,54
bm25_rerank,402,0.5,0.4689657278038132,0.04424778761061947,0.22123893805309736,0.4424778761061947,1.0,100,10,0,226
bm25_rerank,403,0.75,0.6861891127114692,0.08064516129032258,0.20967741935483872,0.20967741935483872,1.0,100,10,1,124
bm25_rerank,404,0.5,0.5563847904658876,0.019157088122605363,0.09578544061302682,0.15900383141762453,1.0,100,10,1,522
bm25_rerank,405,0.5,1.0,0.028985507246376812,0.14492753623188406,0.15942028985507245,1.0,100,10,2,345
bm25_rerank,406,0.85,0.81720588268949,0.12987012987012986,0.6493506493506493,0.8441558441558441,1.0,100,10,0,77
bm25_rerank,407,0.55,0.5431403341038608,0.030211480362537766,0.1510574018126888,0.26586102719033233,1.0,100,10,0,331
bm25_rerank,408,1.0,1.0,0.09803921568627451,0.49019607843137253,0.6764705882352942,1.0,100,10,0,102
bm25_rerank,409,0.55,0.4640892459448287,0.0032679738562091504,0.016339869281045753,0.01895424836601307,1.0,100,10,2,3060
bm25_rerank,410,0.95,0.957024409423078,0.10416666666666667,0.5104166666666666,0.625,1.0,100,10,0,96
bm25_rerank,411,0.95,0.957024409423078,0.02865329512893983,0.14326647564469913,0.2836676217765043,1.0,100,10,0,349
bm25_rerank,412,0.55,0.912392741937646,0.009578544061302681,0.04789272030651341,0.07375478927203065,1.0,100,10,2,1044
bm25_rerank,413,0.55,1.0,0.017825311942959002,0.08912655971479501,0.15508021390374332,1.0,100,10,1,561
bm25_rerank,414,1.0,1.0,0.02666666666666667,0.13333333333333333,0.26666666666666666,1.0,100,10,0,375
bm25_rerank,415,1.0,1.0,0.08130081300813008,0.4065040650406504,0.7398373983739838,1.0,100,10,0,123
bm25_rerank,416,0.5,1.0,0.00693000693000693,0.03465003465003465,0.06652806652806653,1.0,100,10,0,1443
bm25_rerank,417,0.7,0.6399832702605268,0.017793594306049824,0.08896797153024912,0.15658362989323843,1.0,100,10,0,562
bm25_rerank,418,1.0,1.0,0.01002004008016032,0.050100200400801605,0.09819639278557114,1.0,100,10,0,998
bm25_rerank,419,1.0,0.5637884576902256,0.19047619047619047,0.19047619047619047,0.19047619047619047,1.0,100,4,96,21
bm25_rerank,420,1.0,1.0,0.010101010101010102,0.050505050505050504,0.1,1.0,100,10,0,990
bm25_rerank,421,1.0,1.0,0.013869625520110958,0.06934812760055478,0.1262135922330097,1.0,100,10,0,721
bm25_rerank,422,0.95,0.8710732282692343,0.0032637075718015664,0.015992167101827676,0.024804177545691905,1.0,100,10,0,3064
bm25_rerank,423,1.0,1.0,0.02386634844868735,0.11933174224343675,0.20286396181384247,1.0,100,10,1,419
bm25_rerank,424,0.1,0.2956342389502079,0.002793296089385475,0.061452513966480445,0.06424581005586592,0.1,100,10,1,358
bm25_rerank,425,0.75,0.7469423546911494,0.013888888888888888,0.06805555555555555,0.07777777777777778,1.0,100,10,0,720
bm25_rerank,426,1.0,1.0,0.008169934640522876,0.0392156862745098,0.05555555555555555,1.0,100,10,0,1224
bm25_rerank,427,0.5,1.0,0.01597444089456869,0.07987220447284345,0.08146964856230032,1.0,100,10,9,626
bm25_rerank,428,0.9,0.9239209795868367,0.02109704641350211,0.0759493670886076,0.0759493670886076,1.0,100,10,11,474
bm25_rerank,429,0.7,0.6328694530944762,0.01949317738791423,0.09746588693957114,0.17738791423001948,1.0,100,10,1,513
bm25_rerank,430,1.0,1.0,0.015772870662460567,0.07255520504731862,0.11987381703470032,1.0,100,10,0,634
bm25_rerank,431,1.0,1.0,0.06493506493506493,0.3246753246753247,0.5324675324675324,1.0,100,10,1,154
bm25_rerank,432,0.95,0.9627318051219201,0.05747126436781609,0.28735632183908044,0.47126436781609193,1.0,100,10,0,174
bm25_rerank,433,1.0,1.0,0.04132231404958678,0.2066115702479339,0.4090909090909091,1.0,100,10,0,242
bm25_rerank,434,1.0,1.0,0.007288629737609329,0.03644314868804665,0.0619533527696793,1.0,100,10,0,1372
bm25_rerank,435,0.85,0.8152129134253112,0.02535211267605634,0.13802816901408452,0.2563380281690141,0.9,100,10,0,355
bm25_rerank,436,0.9,0.8756806731062224,0.04807692307692308,0.2403846153846154,0.30288461538461536,1.0,100,10,2,208
bm25_rerank,437,0.7,0.6014014003493543,0.055865921787709494,0.25139664804469275,0.25139664804469275,1.0,100,10,0,179
bm25_rerank,438,1.0,1.0,0.06451612903225806,0.3225806451612903,0.5225806451612903,1.0,100,10,0,155
bm25_rerank,439,0.95,0.9611891744649164,0.004111842105263158,0.02055921052631579,0.04111842105263158,1.0,100,10,0,2432
bm25_rerank,440,0.9,0.9163525412646503,0.01310615989515072,0.0655307994757536,0.1127129750982962,1.0,100,10,0,763
bm25_rerank,441,1.0,1.0,0.010030090270812437,0.04212637913741224,0.05717151454363089,1.0,100,10,6,997
bm25_rerank,442,1.0,1.0,0.02444987775061125,0.12224938875305623,0.12224938875305623,1.0,100,10,0,409
bm25_rerank,443,0.8,0.7136540102475307,0.02247191011235955,0.06460674157303371,0.06460674157303371,0.8,100,10,15,356
bm25_rerank,444,0.95,0.9540753572988657,0.031746031746031744,0.12698412698412698,0.1365079365079365,1.0,100,10,2,315
bm25_rerank,445,0.95,0.957024409423078,0.030864197530864196,0.15432098765432098,0.20679012345679013,1.0,100,10,4,324
bm25_rerank,446,1.0,1.0,0.002861230329041488,0.013447782546494993,0.01630901287553648,1.0,100,10,0,3495
bm25_rerank,447,0.5,0.601226637232963,0.04807692307692308,0.1971153846153846,0.1971153846153846,1.0,100,10,2,208
bm25_rerank,448,0.5,0.4394143221614474,0.045454545454545456,0.13131313131313133,0.13131313131313133,0.9,100,10,34,198
bm25_rerank,449,1.0,1.0,0.06060606060606061,0.1696969696969697,0.1696969696969697,1.0,100,10,8,165
bm25_rerank,451,0.4,0.8364586133797036,0.07920792079207921,0.1782178217821782,0.1782178217821782,0.8,100,10,8,101
bm25_rerank,452,0.5,1.0,0.09523809523809523,0.10476190476190476,0.10476190476190476,1.0,100,10,5,105
bm25_rerank,453,0.6,0.6244840704207163,0.0847457627118644,0.11016949152542373,0.11016949152542373,1.0,100,10,47,118
bm25_rerank,454,0.1,0.31488013066763093,0.025,0.075,0.075,0.2,100,10,1,80
bm25_rerank,455,0.55,0.8697424959742303,0.09174311926605505,0.45871559633027525,0.7522935779816514,1.0,100,10,0,109
bm25_rerank,456,0.7,0.6121427495675056,0.05128205128205128,0.2564102564102564,0.3641025641025641,1.0,100,10,0,195
bm25_rerank,457,0.5,1.0,0.057803468208092484,0.28901734104046245,0.5780346820809249,1.0,100,10,0,173
bm25_rerank,458,0.45,0.9052116356304492,0.09473684210526316,0.14736842105263157,0.14736842105263157,0.9,100,10,0,95
bm25_rerank,459,1.0,1.0,0.04878048780487805,0.24390243902439024,0.36097560975609755,1.0,100,10,5,205
bm25_rerank,460,0.45,0.46303731705339685,0.09523809523809523,0.42857142857142855,0.42857142857142855,0.8,100,10,11,84
bm25_rerank,461,0.7,1.0,0.1724137931034483,0.6206896551724138,0.6206896551724138,1.0,100,10,1,58
bm25_rerank,462,,,0.0,0.0,0.0,,100,0,100,1
bm25_rerank,463,1.0,1.0,0.04784688995215311,0.23923444976076555,0.47368421052631576,1.0,100,10,0,209
bm25_rerank,464,1.0,1.0,0.10869565217391304,0.5434782608695652,0.7065217391304348,1.0,100,10,0,92
bm25_rerank,465,,,0.0,0.0,0.0,,100,0,100,2
bm25_rerank,466,0.45,0.7096770105109484,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.9,100,10,0,33
bm25_rerank,467,0.5,1.0,0.06666666666666667,0.3333333333333333,0.36,1.0,100,10,0,150
bm25_rerank,468,0.65,0.9058214035149319,0.035211267605633804,0.17253521126760563,0.3380281690140845,1.0,100,10,0,284
bm25_rerank,469,0.95,0.9611891744649164,0.06369426751592357,0.3184713375796178,0.46496815286624205,1.0,100,10,0,157
bm25_rerank,470,1.0,1.0,0.03508771929824561,0.16140350877192983,0.22456140350877193,1.0,100,10,0,285
bm25_rerank,471,0.55,1.0,0.04950495049504951,0.24752475247524752,0.46534653465346537,1.0,100,10,0,202
bm25_rerank,472,0.9,0.9216017310213246,0.09,0.44,0.44,0.9,100,10,2,100
bm25_rerank,473,1.0,1.0,0.03717472118959108,0.11895910780669144,0.11895910780669144,1.0,100,10,4,269
bm25_rerank,474,0.5,1.0,0.014104372355430184,0.07052186177715092,0.1368124118476728,1.0,100,10,0,709
bm25_rerank,475,0.45,0.7799082337019199,0.2727272727272727,0.9696969696969697,0.9696969696969697,0.9,100,10,13,33
bm25_rerank,476,0.75,0.739208478674927,0.005302226935312832,0.02545068928950159,0.027571580063626724,1.0,100,10,0,1886
bm25_rerank,478,0.5,0.7626271450757109,0.023474178403755867,0.11737089201877934,0.1267605633802817,1.0,100,10,2,426
